ANKRD54,7110000,7520000,4810000,5600000,4500000,2560000,2890000,1720000,0
ANKS1A,8520000,8470000,7700000,7740000,5240000,3860000,3150000,1640000,0
ANKS4B,3660000,3910000,3890000,2730000,1880000,1390000,1250000,1270000,0
ANLN,4560000,4300000,3980000,3200000,2930000,2810000,3860000,4570000,0
ANO1,16100000,17400000,14400000,11200000,7910000,5360000,3580000,2810000,0
ANO6,8950000,8750000,6010000,3900000,2630000,1740000,866494,367483,0
ANP32A,303000000,283000000,316000000,264000000,227000000,294000000,347000000,310000000,0
ANP32B,180000000,183000000,193000000,178000000,192000000,172000000,134000000,77600000,0
ANP32E,26400000,18100000,17800000,12300000,10100000,8790000,14800000,15400000,0
ANTXR2,500519,777574,616379,1360000,294163,450527,490909,289063,0
ANXA1,132000000,135000000,132000000,115000000,39500000,19900000,11000000,6500000,0
ANXA10,34800000,41700000,39800000,34200000,32100000,28900000,6850000,2970000,0
ANXA11,99700000,102000000,104000000,77100000,27600000,13700000,6610000,3750000,0
ANXA13,55500000,53700000,34000000,25000000,16900000,10500000,6720000,3470000,0
ANXA2,1810000000,1750000000,1720000000,1570000000,1140000000,362000000,188000000,102000000,0
ANXA3,246000000,269000000,262000000,230000000,129000000,48700000,29000000,14800000,0
ANXA4,401000000,438000000,429000000,326000000,123000000,65800000,40500000,20500000,0
ANXA5,612000000,697000000,655000000,475000000,305000000,186000000,108000000,56900000,0
ANXA6,1760000,2350000,1970000,1510000,1310000,543246,339300,241050,0
ANXA7,51800000,50100000,52900000,44700000,18700000,9200000,5650000,2720000,0
ANXA9,7720000,8000000,5230000,3040000,1820000,1630000,5310000,366286,0
AOC1,2350000,2490000,1920000,1360000,1020000,1190000,995292,807266,0
AP1AR,6010000,5400000,5110000,4640000,5040000,3720000,4810000,5220000,0
AP1B1,69100000,74200000,65900000,58100000,48200000,37200000,25600000,13700000,0
AP1G1,62200000,65900000,57500000,51300000,36000000,25100000,15500000,7030000,0
AP1G2,5590000,6210000,3670000,2520000,1820000,883297,579035,472334,0
AP1M1,15300000,14500000,13400000,11900000,8230000,6700000,4570000,2000000,0
AP1M2,38100000,39500000,31800000,28900000,25500000,19200000,10100000,4870000,0
AP1S1,50100000,42900000,36400000,28100000,23800000,18300000,8490000,4540000,0
AP1S3,3980000,3360000,3270000,2820000,2020000,1210000,1370000,510481,0
AP2A1,25000000,27100000,26100000,22000000,19700000,12700000,7060000,2580000,0
AP2A2,24600000,25200000,23000000,20700000,16300000,9320000,6140000,3910000,0
AP2B1,46800000,43300000,48800000,39000000,27100000,20400000,13000000,6240000,0
AP2M1,29000000,27700000,26400000,23700000,21700000,14700000,9300000,6260000,0
AP2S1,23400000,24500000,17400000,14100000,11000000,9220000,6830000,4000000,0
AP3B1,29100000,30000000,22300000,14800000,7600000,4660000,2430000,1300000,0
AP3D1,12800000,16000000,11500000,7940000,5600000,3070000,3090000,1730000,0
AP3M1,18500000,18700000,12000000,9460000,7300000,4090000,2320000,1100000,0
AP3S1,22200000,23600000,19300000,14000000,9270000,5880000,3520000,1690000,0
APC,518295,376890,512116,273334,216580,470660,397130,786169,0
APEH,50500000,61200000,59900000,56500000,53500000,54700000,71500000,69100000,0
APEX1,88600000,92600000,65700000,33900000,16900000,10400000,7290000,3440000,0
API5,92700000,90300000,90600000,77900000,45700000,22500000,14600000,9230000,0
APIP,16100000,15700000,16900000,18000000,16500000,19200000,22200000,28200000,0
APLP2,13400000,13300000,12500000,11800000,11000000,10400000,11000000,9220000,0
APMAP,106000000,115000000,114000000,125000000,106000000,67000000,28500000,14400000,0
APOB,11100000,12300000,10600000,9550000,8100000,7450000,7870000,5980000,0
APOD,23400000,25100000,32200000,34400000,31900000,25100000,28400000,30600000,0
APOE,8440000,7670000,5340000,7100000,9680000,9360000,9300000,6820000,0
APOH,5310000,4910000,6280000,6840000,7450000,10800000,12700000,12700000,0
APOL2,5560000,4910000,2500000,2400000,2000000,2050000,1090000,986994,0
APOO,9240000,10400000,9850000,9210000,9230000,6230000,4050000,2600000,0
APOOL,20300000,15200000,9310000,6780000,5680000,3460000,2760000,1570000,0
APP,11300000,9610000,8680000,8930000,7970000,8020000,11800000,11000000,0
APPL1,5210000,4910000,6090000,5670000,3270000,2040000,1900000,1480000,0
APPL2,4010000,4480000,3310000,2260000,1420000,1190000,956129,723277,0
APRT,93600000,68900000,66600000,46900000,31000000,16900000,10400000,4600000,0
AQP5,1120000,966149,580535,621233,587669,554775,1030000,1910000,0
AQR,11100000,11100000,6450000,4770000,2730000,1550000,895542,333098,0
ARAP1,6340000,6190000,4220000,2610000,1650000,883832,734197,638523,0
ARCN1,122000000,130000000,132000000,97500000,65500000,50100000,28800000,12900000,0
AREG,2350000,2710000,2500000,2470000,2090000,1810000,2200000,1980000,0
ARF1,337000000,360000000,298000000,248000000,162000000,100000000,69100000,42600000,0
ARF4,679000000,797000000,585000000,425000000,280000000,180000000,117000000,61000000,0
ARF5,200000000,187000000,176000000,135000000,65500000,42200000,37400000,20400000,0
ARF6,26100000,26800000,19800000,13600000,8180000,4600000,3300000,1760000,0
ARFGAP1,12800000,14700000,13300000,13100000,13500000,9110000,6920000,5480000,0
ARFGAP2,25200000,24400000,24600000,23100000,20700000,14000000,13000000,14700000,0
ARFGAP3,7220000,7120000,6510000,6380000,6520000,5550000,3390000,5080000,0
ARFGEF1,18700000,18100000,11100000,8120000,5200000,3260000,2320000,1310000,0
ARFIP1,41200000,36400000,33700000,37500000,34600000,24900000,21600000,15000000,0
ARFIP2,12200000,11500000,12800000,13800000,15900000,11600000,6070000,5510000,0
ARFRP1,8110000,7110000,5400000,3500000,2810000,1020000,834187,410075,0
ARGLU1,28000000,29800000,31300000,31700000,32000000,30500000,35100000,30600000,0
ARHGAP1,58700000,69200000,59400000,64000000,56600000,36100000,14100000,4980000,0
ARHGAP12,4680000,5030000,4980000,4520000,2580000,1760000,1230000,1070000,0
ARHGAP17,10500000,10800000,9150000,5970000,3830000,2930000,2270000,898658,0
ARHGAP18,24400000,32500000,27900000,19300000,11900000,7300000,4230000,2470000,0
ARHGAP21,805470,841831,705258,669750,656361,685846,468844,305559,0
ARHGAP23,1110000,1300000,1100000,861405,782526,616410,560119,239761,0
ARHGAP27,17800000,18200000,17600000,16400000,6560000,4150000,2620000,2180000,0
ARHGAP29,16900000,16300000,11600000,10200000,6870000,5950000,5360000,4470000,0
ARHGAP32,2190000,2380000,2410000,2310000,1990000,1440000,1450000,1930000,0
ARHGAP35,28600000,29200000,28600000,16000000,2640000,6250000,1610000,729110,0
ARHGAP45,3960000,3750000,3340000,3280000,2260000,960169,797886,856519,0
ARHGDIA,172000000,139000000,168000000,171000000,152000000,85800000,63800000,41100000,0
ARHGDIB,22700000,23200000,29500000,30800000,17200000,15400000,9650000,7290000,0
ARHGEF1,35600000,40600000,28800000,20800000,12400000,7810000,5150000,3050000,0
ARHGEF10L,2660000,2840000,2040000,1720000,1310000,804679,716779,562362,0
ARHGEF12,4680000,4520000,3850000,2760000,2260000,1860000,1580000,1200000,0
ARHGEF16,17000000,19300000,12500000,6350000,4120000,3050000,2290000,2090000,0
ARHGEF17,2190000,1690000,1550000,1940000,1350000,1070000,1180000,806646,0
ARHGEF2,13500000,11000000,6830000,4850000,3440000,2550000,3340000,4000000,0
ARHGEF5,7140000,6950000,6460000,5890000,5130000,6100000,6980000,7450000,0
ARHGEF7,15000000,14600000,13200000,8450000,4860000,2770000,1340000,1000000,0
ARID1A,12200000,11600000,10200000,7890000,6640000,4280000,3870000,3620000,0
ARID1B,3680000,2520000,2980000,2080000,1830000,1850000,1200000,1550000,0
ARID2,2140000,2070000,1550000,1100000,703297,433199,549069,315110,0
ARID4A,2470000,2490000,2870000,2940000,2890000,1680000,1190000,2000000,0
ARID4B,4170000,4180000,3170000,3010000,2410000,1590000,1550000,1370000,0
ARIH1,11400000,7680000,8130000,7490000,8560000,7180000,5450000,1490000,0
ARIH2,4070000,4460000,4010000,3920000,3400000,1240000,647866,410433,0
ARK2N,4020000,4000000,3510000,3820000,3550000,3750000,4460000,4830000,0
ARL1,20100000,16600000,9560000,6490000,4400000,3130000,2200000,1500000,0
ARL3,12600000,12500000,11000000,10400000,10200000,9070000,8940000,4950000,0
ARL6IP1,65100000,60600000,58700000,52500000,41500000,36900000,28300000,19500000,0
ARL6IP4,4930000,8330000,8970000,7790000,8530000,9540000,9890000,10700000,0
ARL6IP5,44100000,44300000,36500000,29700000,22800000,18100000,12500000,8880000,0
ARL8A,9700000,8720000,7400000,7700000,7160000,6370000,6270000,2350000,0
ARL8B,35300000,31900000,35500000,35100000,33800000,37500000,37000000,26000000,0
ARMC1,10100000,11500000,10000000,8350000,6900000,3620000,2380000,1160000,0
ARMC10,44300000,41900000,33600000,27700000,17400000,9840000,8060000,4200000,0
ARMC6,3130000,2970000,1580000,948324,1440000,782574,633504,596352,0
ARMC8,4260000,3930000,3130000,2860000,1980000,863552,601886,417499,0
ARMCX3,8670000,7870000,5010000,3100000,1710000,1400000,749710,384996,0
ARNT,576828,693386,760429,742855,704906,510213,372262,189632,0
ARPC1A,24500000,23300000,24600000,24300000,29600000,29100000,25000000,4610000,0
ARPC1B,129000000,131000000,130000000,131000000,136000000,130000000,71200000,15900000,0
ARPC2,111000000,119000000,133000000,136000000,153000000,145000000,97900000,21200000,0
ARPC3,69200000,78200000,105000000,105000000,92100000,78200000,48600000,11800000,0
ARPC4,151000000,170000000,158000000,147000000,168000000,150000000,106000000,29700000,0
ARPC5,102000000,78600000,71200000,61400000,60200000,80300000,47800000,38600000,0
ARPC5L,27900000,19000000,17200000,18600000,22200000,17300000,18200000,13700000,0
ARPIN,9490000,8350000,8320000,7800000,6090000,5470000,5550000,4030000,0
ARPP19,3290000,1720000,1540000,2290000,1730000,1200000,4260000,5860000,0
ARRB1,9750000,10300000,11600000,11800000,11000000,8510000,4710000,2550000,0
ARSA,1050000,1400000,1800000,2000000,1150000,1380000,1620000,2740000,0
ARSB,1170000,1120000,772761,645119,825923,1580000,1180000,1250000,0
ARSL,4770000,4520000,3830000,3700000,3320000,3430000,1680000,424297,0
ARVCF,9050000,7990000,5050000,2860000,2410000,1760000,2100000,2050000,0
ASAH1,9150000,15500000,11200000,11000000,8090000,7860000,8760000,12900000,0
ASAP1,2410000,3460000,3280000,2880000,1760000,763644,590191,669985,0
ASAP2,9930000,11900000,10600000,10900000,8010000,4100000,2500000,1570000,0
ASCC2,9050000,8910000,7330000,5160000,3350000,1710000,1750000,1640000,0
ASCC3,4690000,4830000,2480000,1530000,1150000,1250000,1420000,826192,0
ASDURF,6220000,4160000,2440000,4120000,2950000,3290000,5030000,5670000,0
ASF1A,1610000,2070000,1920000,1820000,1780000,2000000,1940000,730398,0
ASF1B,3800000,3740000,3330000,3180000,3020000,966112,907984,379636,0
ASH2L,6240000,6410000,6390000,5320000,3970000,2030000,1320000,478775,0
ASL,31000000,33400000,33800000,31500000,34100000,29300000,9640000,2450000,0
ASMTL,9440000,9390000,6680000,4680000,3960000,2360000,1380000,503928,0
ASNS,60400000,58700000,50900000,37300000,18600000,7130000,3760000,1840000,0
ASPH,59400000,54500000,46200000,37700000,25200000,16800000,13200000,11100000,0
ASPSCR1,6590000,7400000,7160000,5700000,4300000,2480000,1430000,1200000,0
ASRGL1,816179,613638,634640,563266,621673,762489,565009,778716,0
ASS1,26700000,23500000,19300000,11500000,6640000,4780000,2870000,1030000,0
ASXL2,648818,636024,677552,633706,627516,536119,440169,318986,0
ATAD1,16800000,18000000,15800000,12800000,7620000,4580000,2730000,1540000,0
ATAD3A,109000000,79900000,38000000,24500000,13500000,8450000,4110000,2400000,0
ATF2,1910000,1630000,2050000,2080000,2880000,1730000,2470000,2480000,0
ATF7,1540000,2190000,1470000,1680000,1810000,2030000,1920000,2080000,0
ATF7IP,5410000,6240000,6240000,5920000,5070000,3650000,3250000,2350000,0
ATG101,1370000,1690000,1660000,1880000,1690000,1590000,2600000,2570000,0
ATG13,5110000,6140000,4630000,5290000,6110000,5330000,6560000,6900000,0
ATG16L1,7850000,8680000,8300000,8360000,8160000,7910000,8450000,6990000,0
ATG3,15000000,14100000,13000000,15400000,10600000,9660000,8750000,5550000,0
ATG5,6920000,6930000,7240000,6390000,5420000,4040000,1350000,914982,0
ATG7,21400000,26200000,19000000,11400000,7160000,4500000,2950000,683450,0
ATG9A,4690000,4660000,3440000,2600000,1900000,1790000,1540000,1530000,0
ATIC,144000000,128000000,123000000,67300000,36000000,19500000,10500000,5650000,0
ATL2,9500000,8250000,5880000,5100000,2960000,1980000,1290000,782554,0
ATL3,41400000,41800000,28300000,23100000,16700000,11100000,7350000,3910000,0
ATOX1,11100000,10300000,7810000,7530000,7660000,9800000,8270000,9140000,0
ATP13A1,37900000,31100000,21700000,12500000,7390000,4320000,2670000,1370000,0
ATP1A1,275000000,288000000,197000000,140000000,99800000,63300000,37800000,27700000,0
ATP1B1,154000000,133000000,104000000,93700000,91900000,81600000,71400000,54900000,0
ATP1B3,51600000,77100000,52600000,41900000,35500000,32100000,22900000,14700000,0
ATP2A2,167000000,152000000,87600000,55500000,33100000,15500000,10200000,4540000,0
ATP2B1,33000000,30900000,24800000,20900000,15600000,10300000,8540000,5650000,0
ATP2B4,4550000,6270000,5680000,3590000,2950000,1520000,1040000,272420,0
ATP2C1,23100000,22600000,16500000,10500000,8230000,4820000,3820000,2160000,0
ATP5F1A,633000000,590000000,435000000,334000000,238000000,168000000,97300000,42800000,0
ATP5F1B,551000000,537000000,394000000,298000000,218000000,185000000,128000000,60700000,0
ATP5F1C,104000000,87500000,53600000,38500000,30000000,23100000,11900000,3980000,0
ATP5F1D,202000000,181000000,202000000,227000000,118000000,139000000,185000000,176000000,0
ATP5F1E,65600000,65000000,62500000,45400000,45000000,41500000,28100000,23500000,0
ATP5IF1,78500000,76000000,64200000,72600000,103000000,124000000,173000000,166000000,0
ATP5ME,20800000,19400000,17800000,13300000,10400000,9520000,7000000,5150000,0
ATP5MF,34800000,36700000,19400000,14700000,10200000,5310000,4300000,2960000,0
ATP5MG,184000000,157000000,93100000,65500000,37200000,16800000,12500000,8240000,0
ATP5MJ,66900000,62800000,48700000,33100000,18100000,13700000,7970000,7780000,0
ATP5MK,84700000,76000000,56300000,42200000,31300000,18100000,15100000,11100000,0
ATP5PB,132000000,127000000,81300000,53500000,32300000,16700000,10000000,4950000,0
ATP5PD,135000000,131000000,146000000,134000000,133000000,115000000,116000000,122000000,0
ATP5PF,70800000,57800000,50300000,14800000,26400000,66800000,111000000,83300000,0
ATP5PO,163000000,136000000,82400000,49400000,31100000,18500000,9700000,4710000,0
ATP6AP1,16200000,16900000,13000000,13300000,11600000,9650000,8840000,7330000,0
ATP6AP2,14100000,13400000,5650000,5910000,4250000,2180000,940596,6020000,0
ATP6V0A1,5940000,5670000,5140000,4240000,3450000,2390000,996522,373203,0
ATP6V0A2,4630000,4900000,4820000,4580000,3540000,2390000,1100000,257553,0
ATP6V0D1,30000000,34100000,27800000,24000000,16700000,7380000,4350000,1790000,0
ATP6V1A,42700000,46300000,36600000,31500000,25900000,16500000,10500000,5060000,0
ATP6V1B1,25000000,25100000,20000000,14000000,9060000,5620000,3890000,1690000,0
ATP6V1B2,14200000,16500000,14600000,14900000,12400000,7110000,5540000,2020000,0
ATP6V1C1,13900000,15200000,14200000,12100000,7370000,3260000,2050000,1060000,0
ATP6V1D,8200000,7910000,7840000,5540000,6220000,5590000,6200000,5600000,0
ATP6V1E1,29100000,28700000,28100000,21200000,13400000,8420000,4270000,2350000,0
ATP6V1F,9440000,8720000,8210000,10300000,8000000,6400000,6650000,7100000,0
ATP6V1G1,19300000,17200000,18800000,21100000,16400000,19400000,25100000,30700000,0
ATP6V1H,7980000,6800000,4450000,3500000,2000000,1270000,820112,579282,0
ATP7A,6000000,6650000,5800000,4790000,3970000,3210000,2400000,1610000,0
ATP8B1,3750000,3840000,3330000,3110000,2120000,1330000,343060,317739,0
ATPAF1,5500000,5500000,5830000,5540000,5680000,5320000,5770000,1750000,0
ATPAF2,5850000,7170000,5050000,4360000,5000000,3720000,3620000,1120000,0
ATRN,3920000,4310000,4160000,4460000,4420000,4520000,4620000,5010000,0
ATRX,1640000,1530000,1410000,1180000,859852,1140000,1010000,1090000,0
ATXN1,1280000,489296,1210000,1040000,1090000,3940000,859747,494630,0
ATXN10,11700000,9120000,8420000,7170000,2480000,3530000,3140000,1920000,0
ATXN1L,580199,584537,326839,593993,414221,362988,188557,272012,0
ATXN2,6350000,6550000,5580000,5180000,4590000,3110000,2630000,2170000,0
ATXN2L,35200000,39500000,39400000,36800000,35300000,28000000,22300000,19100000,0
ATXN3,4030000,4520000,3820000,3240000,3130000,1720000,1160000,856737,0
AUH,15100000,16300000,14700000,9570000,4350000,2320000,1610000,731568,0
AUP1,7050000,6930000,3470000,2740000,1810000,1100000,1050000,412143,0
AVEN,8830000,8930000,7890000,7390000,5700000,5680000,6180000,6080000,0
AVL9,15400000,17600000,18300000,32800000,11700000,9530000,2950000,1700000,0
AXIN1,2360000,2690000,2380000,2140000,1930000,1920000,1920000,1280000,0
AZGP1,3670000,3800000,4190000,4630000,4340000,3690000,4180000,5160000,0
B2M,260000000,228000000,215000000,230000000,207000000,209000000,256000000,162000000,0
B3GALNT2,581522,813870,665501,449643,532747,386123,313191,107132,0
B3GAT3,10000000,9350000,7140000,5590000,3920000,3450000,1550000,405269,0
B3GLCT,13400000,12600000,13600000,10400000,5610000,2650000,2410000,1190000,0
B3GNT2,1350000,1270000,1020000,894373,608616,441875,574134,372335,0
B3GNT3,5950000,5900000,5730000,1840000,1920000,1350000,1090000,601167,0
B4GALT1,27000000,28700000,26200000,24800000,16900000,8580000,4190000,2600000,0
B4GALT3,3360000,4080000,3660000,3000000,1590000,1380000,1100000,410313,0
B4GALT5,1390000,1540000,1180000,865969,665796,309188,221031,190931,0
B4GAT1,934289,1210000,1070000,1080000,951733,643318,288522,120363,0
BABAM1,7360000,7110000,7480000,5410000,4120000,5760000,4240000,5290000,0
BABAM2,10900000,11400000,9260000,8960000,9240000,10300000,9370000,7670000,0
BACE2,733950,1020000,545607,537940,683771,408038,546020,422236,0
BACH1,608875,470037,423948,445401,447209,281743,505389,452708,0
BAD,6160000,6960000,6880000,5080000,2980000,5570000,6180000,9170000,0
BAG1,1830000,2610000,2290000,1470000,1410000,1520000,1660000,1980000,0
BAG2,74000000,66500000,62300000,79600000,87100000,66100000,64100000,50400000,0
BAG3,4460000,4430000,3870000,4180000,4700000,4960000,5540000,6650000,0
BAG4,3530000,3800000,3610000,2180000,1880000,2700000,2890000,4270000,0
BAG6,45300000,47700000,45300000,40700000,36600000,33900000,35900000,30700000,0
BAIAP2,17000000,18300000,18000000,16800000,14300000,10400000,5080000,3630000,0
BAIAP2L1,25900000,26400000,27000000,27700000,27100000,27200000,24900000,14500000,0
BAK1,4570000,4320000,3880000,4180000,4150000,3880000,5400000,4500000,0
BANF1,39300000,50200000,38000000,33800000,34900000,20000000,19300000,21400000,0
BANP,1480000,1730000,1210000,1240000,879433,611361,402833,362022,0
BAP18,4350000,2620000,2720000,2740000,1870000,1300000,1900000,1410000,0
BAX,35700000,38200000,39500000,42100000,39600000,40000000,50200000,56100000,0
BBC3,1890000,1760000,2690000,2350000,2860000,2280000,3190000,2490000,0
BBX,3300000,4360000,2350000,2060000,2240000,2000000,1720000,2160000,0
BCAM,93100000,94600000,83100000,81100000,69700000,62800000,70000000,72700000,0
BCAP29,10200000,11600000,10600000,10300000,10000000,6140000,5290000,1850000,0
BCAP31,679000000,677000000,777000000,790000000,756000000,632000000,538000000,340000000,0
BCAR1,19200000,16800000,16900000,15700000,12700000,10500000,10200000,9790000,0
BCAS1,12200000,10900000,12400000,13100000,13100000,14400000,17000000,19000000,0
BCAS2,24500000,25900000,27700000,25000000,22100000,16500000,10500000,9330000,0
BCAT2,22200000,23300000,16600000,18000000,21000000,20000000,19000000,14200000,0
BCCIP,39100000,53600000,46500000,40000000,26000000,24300000,18800000,12900000,0
BCKDHA,39100000,41100000,35600000,22500000,14300000,10400000,7520000,3770000,0
BCKDHB,15700000,19700000,14100000,10400000,8280000,5470000,3760000,1840000,0
BCKDK,3620000,4470000,3810000,2990000,2000000,1920000,885275,392418,0
BCL10,6340000,5900000,5370000,5330000,6540000,6940000,7540000,6630000,0
BCL2L1,19600000,23000000,22600000,23600000,22300000,16000000,19300000,26400000,0
BCL2L13,2480000,1980000,2770000,2070000,2470000,2400000,1900000,1080000,0
BCL2L15,2180000,2230000,2430000,2360000,2730000,3030000,3650000,2960000,0
BCL2L2,6510000,6080000,6360000,6160000,7120000,2890000,5020000,3760000,0
BCL7A,7690000,8600000,7110000,6460000,5220000,6210000,6780000,9580000,0
BCL7C,39000000,39300000,29800000,28400000,27000000,19300000,22700000,31400000,0
BCL9,885066,844348,745286,744864,861008,846109,858175,1070000,0
BCL9L,4770000,4870000,4680000,4920000,5580000,5790000,6490000,7370000,0
BCLAF1,16100000,15800000,109000000,132000000,96100000,190000000,143000000,344000000,0
BCR,1680000,2740000,1200000,552823,900086,1800000,1750000,1040000,0
BCS1L,7080000,6370000,6140000,8990000,4370000,1600000,793075,384758,0
BDH1,15400000,15400000,8160000,4980000,3730000,2270000,1190000,695012,0
BECN1,4010000,3750000,2420000,1930000,1830000,1910000,1300000,822441,0
BET1,5290000,8760000,7280000,6250000,6100000,4510000,4700000,3100000,0
BET1L,6350000,7170000,6320000,5880000,5210000,5110000,5650000,6610000,0
BGN,27600000,31800000,22700000,18000000,17100000,6860000,4570000,3740000,0
BHLHE41,630579,558073,581821,591716,663249,499599,426648,111472,0
BICD2,2640000,3250000,3300000,3530000,2990000,2320000,1630000,950057,0
BICDL2,1980000,929099,1010000,1380000,755120,715825,835061,1010000,0
BID,20900000,22500000,23900000,23100000,23800000,32400000,44300000,51600000,0
BIN1,12600000,12500000,12000000,11900000,10900000,11600000,12500000,12700000,0
BIRC2,3650000,3510000,3190000,2590000,2560000,1590000,289652,110196,0
BLM,1400000,1500000,1560000,1700000,1660000,2120000,1950000,2230000,0
BLMH,6840000,5940000,6150000,5630000,5590000,5750000,3770000,5030000,0
BLOC1S1,6480000,6490000,7460000,6590000,5880000,6420000,5850000,4790000,0
BLOC1S2,11500000,10400000,8200000,10100000,12700000,15900000,14500000,14800000,0
BLOC1S3,4030000,4470000,4360000,4630000,4420000,4580000,5530000,6460000,0
BLOC1S4,6240000,6430000,6160000,5800000,5750000,4400000,2410000,1500000,0
BLOC1S5,4260000,4080000,4500000,4740000,5480000,4560000,4470000,3780000,0
BLTP3B,913682,1190000,867186,815542,610290,223566,405624,145149,0
BLVRB,89900000,88300000,83400000,53000000,22500000,12300000,7200000,4460000,0
BMI1,4490000,4970000,4300000,4280000,3600000,2280000,1660000,764346,0
BNIP1,13300000,13100000,10100000,8830000,5750000,4220000,1750000,926209,0
BNIP2,3540000,3590000,3190000,3310000,2700000,2040000,1190000,726104,0
BOD1,576560,909604,777245,833938,1030000,1020000,1250000,1210000,0
BOD1L1,5630000,5650000,6370000,6700000,6670000,6520000,8610000,9840000,0
BOLA1,2950000,2500000,1350000,1260000,1990000,2420000,2740000,4090000,0
BOLA2,26200000,25200000,22400000,23000000,22800000,24100000,26500000,25900000,0
BOLA3,6830000,5780000,5460000,5470000,5380000,5470000,6070000,8080000,0
BOP1,3130000,3190000,2900000,2310000,1440000,998730,648771,1180000,0
BORCS5,2210000,2480000,3800000,2100000,2610000,2840000,2540000,1870000,0
BORCS6,2610000,2490000,2280000,2240000,2350000,2460000,1830000,1260000,0
BORCS7,3400000,3290000,2770000,2930000,4330000,3450000,3580000,4130000,0
BORCS8,12400000,12100000,13700000,13800000,18300000,14300000,15800000,12600000,0
BPHL,16100000,16200000,13900000,12500000,5420000,2930000,1270000,379344,0
BPNT1,49900000,40500000,43300000,37000000,28400000,23700000,5760000,3240000,0
BPNT2,33700000,30800000,32900000,37700000,36300000,22800000,19800000,9400000,0
BPTF,6650000,7050000,5570000,3710000,2520000,2050000,1450000,943083,0
BRAF,1970000,1280000,803143,469624,335965,175118,183198,235369,0
BRAP,2000000,1980000,1730000,1570000,1430000,849439,796648,417570,0
BRCC3,4970000,4830000,4640000,4040000,5450000,4900000,5190000,3590000,0
BRD2,2650000,2990000,1970000,1420000,1120000,655689,494138,424878,0
BRD3,8300000,7700000,7220000,6470000,3510000,2060000,1940000,1690000,0
BRD4,15800000,14300000,13000000,9700000,6680000,5230000,5400000,4590000,0
BRD8,7130000,6890000,6850000,7010000,6660000,6550000,7160000,6730000,0
BRI3BP,7590000,9110000,7550000,5400000,6380000,6210000,5420000,4140000,0
BRK1,34100000,28600000,54700000,47100000,52900000,23400000,20900000,18900000,0
BRMS1,1260000,1390000,877459,751344,368286,308050,170059,166239,0
BROX,8930000,10100000,9450000,8390000,3250000,1860000,1100000,657707,0
BSCL2,13900000,11900000,9920000,7140000,3230000,4860000,3750000,5140000,0
BSDC1,17400000,18700000,17900000,16600000,20200000,22600000,24400000,25200000,0
BSG,74300000,72900000,78000000,71600000,58400000,48700000,50100000,54200000,0
BST2,25700000,13900000,28800000,18000000,14000000,12100000,16800000,19800000,0
BTAF1,3640000,3240000,2890000,2040000,1710000,739134,831124,1040000,0
BTD,1950000,1580000,1650000,1300000,1260000,1120000,1250000,1100000,0
BTF3,62700000,53600000,65600000,69800000,68100000,51400000,78000000,78700000,0
BTF3L4,40900000,46300000,48100000,49300000,46700000,44100000,52100000,58900000,0
BTN2A1,2110000,2470000,2070000,1630000,1200000,769178,844347,734009,0
BUB1B,2200000,1900000,1510000,1510000,1300000,1160000,1160000,1180000,0
BUB3,104000000,105000000,112000000,114000000,86700000,59200000,23900000,9420000,0
BUD13,2930000,3180000,3050000,3260000,3900000,3630000,3780000,3940000,0
BUD23,7900000,7980000,6700000,6070000,4700000,2410000,1050000,824192,0
BUD31,15300000,16900000,17800000,16200000,13600000,9320000,3430000,1560000,0
BYSL,37100000,23000000,16400000,6080000,6000000,2040000,2280000,1160000,0
BZW1,110000000,121000000,114000000,100000000,88900000,56600000,34800000,22000000,0
BZW2,76700000,80600000,71900000,67900000,54100000,38900000,21900000,10400000,0
C11orf52,478547,523866,459500,403551,336404,349548,302066,259973,0
C11orf54,17500000,14100000,16100000,17700000,17200000,13500000,5780000,1580000,0
C11orf68,15600000,14700000,15400000,14900000,13300000,8400000,2310000,1000000,0
C11orf98,8670000,8550000,10400000,9810000,8600000,10800000,9520000,7710000,0
C12orf57,3360000,3050000,4240000,4340000,4120000,4940000,5240000,6110000,0
C15orf39,3820000,3740000,3010000,1680000,3110000,2780000,2050000,1810000,0
C15orf40,2360000,1560000,1290000,1780000,1780000,1310000,2060000,2270000,0
C17orf75,7410000,9310000,9270000,6620000,5290000,4050000,3280000,2130000,0
C18orf32,5010000,5110000,6340000,5300000,6860000,5430000,5550000,5630000,0
C19orf12,1570000,1770000,1260000,1210000,1040000,851690,564867,312125,0
C19orf53,1570000,1670000,1540000,1540000,1510000,2020000,2190000,2800000,0
C1QBP,51400000,55800000,50500000,51500000,51900000,90100000,156000000,204000000,0
C1RL,750204,824588,906028,846497,1010000,900546,1280000,1190000,0
C1orf122,6940000,5840000,5860000,6710000,7130000,8200000,7640000,9970000,0
C1orf131,2730000,2470000,2920000,2080000,2060000,2710000,2710000,3680000,0
C1orf159,2200000,2480000,2280000,1760000,1250000,1100000,762894,401755,0
C1orf174,1600000,1770000,1170000,1540000,1510000,1400000,1960000,1850000,0
C1orf210,2320000,2170000,1720000,1580000,1380000,2230000,2300000,2640000,0
C1orf50,1720000,941910,1050000,1190000,768551,729133,1410000,2020000,0
C2CD2L,4880000,4860000,3550000,3620000,2850000,2480000,2260000,1410000,0
